stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,return_day0_to_day3,market_excess_return_day0_to_day3,sector_excess_return_day0_to_day3,positive_days_count_3d,market_outperform_days_count_3d,momentum_rank_change_day0_to_day3,day3_momentum_rank,rs_change_day0_to_day3,day3_rs_market_pct,rs_positive_days_3d,institution_buy_days_day1_to_day3,institution_flow_day1_to_day3,institution_flow_acceleration_day3,volume_confirmation_day1_to_day3,volume_without_price_progress_day1_to_day3,trend_efficiency_day0_to_day3,max_drawdown_day0_to_day3,day3_top120_status,day3_source_count,day3_source_combination,breakout_hold_day3,reacceleration_by_day3,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d3_relative_pass,d3_rs_health_pass,d3_rank_health_pass,D3_A_PASS,d3_flow_pass,D3_B_PASS,d3_controlled_pass,D3_C_PASS,day3_promotion_state,bundle_thresholds
00685L,群益臺灣加權正2,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,3.649265078560582,1.296223610392766,,3,2,-74.0,104.0,0.564127552428829,90.37626628075253,1,0,-1394165775.85,-869298018.0999999,0,0,1.0,0.0,True,1,A,False,False,3.3958438925494105,NEUTRAL,295.95,2026-06-30,306.75,,,2026-07-03,3.649265078560582,3.649265078560582,-0.24449877750610804,8.590057049714762,-9.079054604726988,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4952,凌通,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,-1.025641025641033,-3.378682493808849,-2.481951705252683,2,1,,,-12.105476690395918,73.01013024602027,0,1,16641063.399999999,-71519988.1,0,1,0.13636363636363674,-4.273504273504269,False,0,,True,False,-1.7094017094017144,NEUTRAL,58.5,2026-06-30,57.9,3.799654576856648,PROMOTION_NEUTRAL,2026-07-03,-1.025641025641033,-1.025641025641033,-0.6908462867012077,6.563039723661501,-6.39032815198618,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00731,復華富時高息低波,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,4.868270332187863,2.515228864020047,,3,3,-33.0,69.0,4.75341508913111,89.36324167872648,3,2,5366528.750000007,-11884936.749999993,0,0,1.0,0.0,True,1,A,True,False,1.8327605956472093,NEUTRAL,87.3,2026-06-30,91.55,-3.713817586018564,PROMOTION_NEUTRAL,2026-07-03,4.868270332187863,4.868270332187863,-2.8945931185144658,0.7099945385035555,-4.860731840524302,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00915,凱基優選高股息30,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,2.6064844246662444,0.25344295649842863,,2,2,-14.0,52.0,0.12390938825359399,85.74529667149059,1,3,212190902.16000003,-37702892.91,0,0,0.8039215686274488,-0.31786395422759295,True,1,A,True,False,3.242212333121408,NEUTRAL,31.46,2026-06-30,32.28,0.27881040892192566,PROMOTION_NEUTRAL,2026-07-03,2.6064844246662444,2.6064844246662444,0.6195786864931607,4.553903345724897,-1.7967781908302394,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00929,復華台灣科技優息,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,2.000655952771413,-0.35238551539640284,,2,1,-40.0,81.0,-0.9606375948403496,85.23878437047757,1,2,752345676.44,146663328.57000005,0,0,0.835616438356168,-0.19588638589617124,True,1,A,True,False,0.951131518530679,NEUTRAL,30.49,2026-06-30,31.1,0.7717041800643143,PROMOTION_NEUTRAL,2026-07-03,2.000655952771413,2.000655952771413,-1.028938906752408,5.59485530546624,-4.565916398713831,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00901,永豐智能車供應鏈,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,1.93133047210301,-0.4217109960648058,,2,1,-89.0,133.0,0.5515797662765607,81.69319826338639,1,3,3700452.3299999977,-2076909.4500000016,0,0,0.9782608695652065,-0.02136295663320853,False,1,A,False,False,1.716738197424883,NEUTRAL,46.6,2026-06-30,47.5,0.6526315789473713,PROMOTION_NEUTRAL,2026-07-03,1.93133047210301,1.93133047210301,-0.21052631578947212,4.210526315789465,-4.947368421052634,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,False,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00918,大華優利高填息30,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,0.37641154328733606,-1.9766299248804797,,2,1,-62.0,109.0,-4.135750315785955,88.06078147612156,1,1,-3969420650.5199995,-2902935312.3699994,2,0,0.08333333333333436,-2.0208205756276687,True,1,A,True,False,0.7841907151819427,NEUTRAL,31.88,2026-06-30,32.0,-0.15625000000000222,PROMOTION_NEUTRAL,2026-07-03,0.37641154328733606,0.37641154328733606,0.406250000000008,2.0312499999999956,-2.8124999999999956,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00939,統一台灣高息動能,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,3.1969910672308366,0.8439495990630208,,3,2,-32.0,82.0,0.34088152380316217,85.89001447178003,2,3,117508344.11999999,-40564767.480000004,0,0,1.0,0.0,True,1,A,True,False,0.8932769158439102,NEUTRAL,21.27,2026-06-30,21.95,-3.052391799544407,PROMOTION_NEUTRAL,2026-07-03,3.1969910672308366,3.1969910672308366,-2.23234624145785,0.7744874715261973,-4.32801822323462,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00690,兆豐藍籌30,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,2.55451713395638,0.20147566578856413,,2,2,-95.0,148.0,6.404076357461335,81.62083936324169,1,2,22979435.400000002,-12285995.899999995,0,0,0.8723404255319105,-0.1847290640394128,False,1,A,True,False,1.3707165109034136,NEUTRAL,80.25,2026-06-30,82.3,0.18226002430135058,PROMOTION_NEUTRAL,2026-07-03,2.55451713395638,2.55451713395638,-1.1543134872417982,4.73876063183476,-5.650060753341424,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,False,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00954,中信日本半導體,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,3.6053130929791344,1.2522716248113186,,2,2,12.0,42.0,1.9392603498322813,91.96816208393632,1,2,-9431718.180000007,-60344600.5,1,1,0.8636363636363664,-0.2846299810246644,True,1,A,True,True,6.166982922201147,NEUTRAL,21.08,2026-06-30,21.84,0.9157509157509125,PROMOTION_NEUTRAL,2026-07-03,3.6053130929791344,3.6053130929791344,2.4725274725274637,7.14285714285714,-5.402930402930406,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00935,野村臺灣新科技50,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,2.3007395234182493,-0.05230194474956651,,2,1,-84.0,139.0,1.563663284341203,82.05499276410998,1,2,-99227553.14999998,-112029452.5,0,0,1.0,0.0,False,1,A,False,False,2.629416598192269,NEUTRAL,60.85,2026-06-30,62.25,0.08032128514054993,PROMOTION_NEUTRAL,2026-07-03,2.3007395234182493,2.3007395234182493,0.3212851405622441,4.738955823293178,-6.265060240963849,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,False,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00830,國泰費城半導體,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,-1.472828847130525,-3.825870315298341,,1,1,-71.0,127.0,-3.8515429594371966,84.73227206946454,1,1,-962393872.3499999,-1642817474.5499997,0,1,0.3411764705882348,-2.8948704926358593,False,1,A,True,False,-0.6602336211274817,NEUTRAL,98.45,2026-06-30,97.0,-4.329896907216502,PROMOTION_NEUTRAL,2026-07-03,-1.472828847130525,-1.472828847130525,0.8247422680412342,5.360824742268044,-6.804123711340204,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00951,台新日本半導體,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,3.594936708860774,1.2418952406929584,,2,2,-50.0,108.0,2.372577231623765,91.8234442836469,1,0,-19503259.300000004,-76815946.31,0,1,0.8554216867469907,-0.30379746835442756,True,1,A,True,False,6.278481012658221,NEUTRAL,19.75,2026-06-30,20.46,0.782013685239491,PROMOTION_NEUTRAL,2026-07-03,3.594936708860774,3.594936708860774,2.590420332355814,7.1847507331378235,-5.229716520039107,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,True,True,True,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00735,國泰臺韓科技,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,4.778761061946901,2.4257195937790854,,3,2,52.0,8.0,2.7263202362329793,86.6136034732272,2,3,323224630.7,227520734.45,0,0,1.0,0.0,True,1,A,False,True,3.4070796460176966,NEUTRAL,113.0,2026-06-30,118.4,-4.47635135135136,PROMOTION_NEUTRAL,2026-07-03,4.778761061946901,4.778761061946901,-1.309121621621634,4.138513513513509,-8.572635135135142,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
5471,松翰,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,6.0975609756097615,3.7445195074419457,1.9029301031265433,2,1,,,4.31204671122525,83.93632416787266,1,0,-288236967.0,-540838856.5,2,1,0.5072463768115938,-2.715654952076685,False,0,,True,False,7.317073170731714,NEUTRAL,57.4,2026-06-30,60.9,2.6272577996715896,PROMOTION_NEUTRAL,2026-07-03,6.0975609756097615,6.0975609756097615,1.1494252873563315,9.688013136288998,-5.582922824302128,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,True,False,True,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
009804,聯邦台精彩50,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,2.9573299535276654,0.6042884853598496,,3,3,-138.0,203.0,2.4328066051546386,83.50217076700434,1,1,1258653.669999998,-19090811.890000004,1,0,1.0,0.0,False,1,A,True,False,2.408111533586798,NEUTRAL,23.67,2026-06-30,24.37,0.2872384078785428,PROMOTION_NEUTRAL,2026-07-03,2.9573299535276654,2.9573299535276654,-0.5334427574887224,3.8982355354944653,-4.965121050471899,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4551,智伸科,2026-06-15,2026-06-18,DAY3,A,RANGE_NORMAL,32.63473053892216,30.281689070754346,32.63473053892216,3,3,68.0,2.0,14.661774424265744,95.9479015918958,3,3,348714692.0,224418965.5,3,0,1.0,0.0,True,1,C,True,True,34.730538922155695,WINNER,167.0,2026-06-30,221.5,19.63882618510158,PROMOTION_WINNER,2026-07-03,32.63473053892216,32.63473053892216,1.5801354401805856,19.63882618510158,-5.643340857787815,3,2026-06-18,2026-06-18,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,True,True,True,True,True,True,True,True,PROMOTE_DAY3_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
