stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,day1_return_from_day0_close,day1_market_excess_return,day1_sector_excess_return,day1_close_location,day1_upper_shadow,day1_volume_ratio,day1_momentum_rank,day1_momentum_rank_change,day1_rs_market_pct,day1_rs_change,day1_institution_flow,day1_price_flow_alignment,day1_top120_status,day1_source_count,day1_source_change,day1_source_combination,day1_breakout_hold,day1_gap_hold,day1_failed_follow_through,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d1_relative_pass,d1_rs_health_pass,d1_rank_health_pass,D1_A_PASS,d1_flow_pass,D1_B_PASS,d1_controlled_pass,D1_C_PASS,day1_promotion_state,bundle_thresholds
1475,業旺,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,1.1111111111111072,0.6514163869800527,1.1111111111111072,1.0,0.0,0.30901501718908814,150.0,-50.0,78.94736842105263,2.9733424470266527,27300.0,1,False,1,0,A,False,True,False,0.7407407407407307,NEUTRAL,27.0,2026-07-08,27.3,0.0,PROMOTION_NEUTRAL,2026-07-09,1.1111111111111072,1.1111111111111072,-0.3663003663003761,2.930402930402942,-3.8461538461538436,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,False,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1449,佳和,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,-1.3377926421404673,-1.7974873662715218,-1.3377926421404673,0.1999999999999993,0.40000000000000213,0.33154342095699135,140.0,-39.0,92.35760634462869,-0.42738644036408857,-2360000.0,0,False,1,0,A,False,False,True,-6.688963210702337,LOSER,14.95,2026-07-08,14.75,-6.101694915254241,PROMOTION_LOSER,2026-07-09,-1.3377926421404673,-1.3377926421404673,-5.423728813559325,5.084745762711873,-7.11864406779662,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
7799,禾榮科,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,-4.842615012106533,-5.3023097362375875,-4.469911479784189,0.061224489795918366,0.2653061224489796,1.0345813464467566,,,92.57390050468638,-1.8705439397580648,13487367.0,0,False,0,-1,,False,False,True,7.021791767554486,NEUTRAL,413.0,2026-07-08,393.0,10.814249363867678,PROMOTION_NEUTRAL,2026-07-09,-4.842615012106533,-4.842615012106533,12.468193384223913,20.356234096692116,-3.8167938931297662,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4119,旭富,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,0.9039548022598876,0.44426007812883306,1.3206214689265638,0.44444444444444503,0.555555555555555,0.8415063153198616,111.0,-8.0,78.08219178082192,4.7777184763486105,134083.95,1,True,1,0,C,True,False,False,1.1299435028248483,NEUTRAL,44.25,2026-07-08,44.65,1.903695408734607,PROMOTION_NEUTRAL,2026-07-09,0.9039548022598876,0.9039548022598876,0.22396416573349232,3.4714445688689866,-2.5755879059350506,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,False,True,True,True,True,True,True,False,False,KEEP_RESERVE_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4164,承業醫,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,-1.3093289689034449,-1.7690236930344994,-0.9366254365811011,0.0,0.33333333333333137,0.7901576666244631,,,73.61211247296323,-4.8871660263152705,1414095.3,0,False,0,-1,,False,False,True,-5.237315875613757,NEUTRAL,30.55,2026-07-08,30.15,-3.814262023217241,PROMOTION_NEUTRAL,2026-07-09,-1.3093289689034449,-1.3093289689034449,-3.980099502487555,2.1558872305140975,-6.467661691542281,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2910,統領,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,-100.0,-100.45969472413105,-100.0,,,0.0,,,0.0,-65.65656565656566,0.0,0,False,0,-1,,False,False,False,-3.3039647577092546,NEUTRAL,22.7,2026-07-08,,,,2026-07-09,,,,,,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6505,台塑化,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,1.26811594202898,0.8084212178979255,1.594913327649894,0.6190476190476173,0.3809523809523827,1.9690976542123693,74.0,35.0,84.13842826243692,0.1557442797529376,197548028.6,1,True,2,1,AC,False,False,False,7.608695652173902,NEUTRAL,55.2,2026-07-08,55.9,5.187835420393561,PROMOTION_NEUTRAL,2026-07-09,1.26811594202898,1.26811594202898,6.261180679785339,9.838998211091244,-5.187835420393561,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,False,True,True,True,True,True,True,False,False,KEEP_RESERVE_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
9944,新麗,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,0.0,-0.4596947241310545,0.0,1.0,0.0,0.625484870220848,139.0,-27.0,69.64671953857246,3.1965030883560104,196350.0,0,False,1,0,A,False,False,False,0.0,NEUTRAL,17.85,2026-07-08,17.85,-0.5602240896358635,PROMOTION_NEUTRAL,2026-07-09,0.0,0.0,0.0,1.4005602240896309,-2.801120448179273,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,True,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1234,黑松,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,0.0,-0.4596947241310545,-0.2812795461708095,0.19999999999998863,0.8000000000000114,1.4407884085378502,129.0,-16.0,54.93871665465032,-0.6168389009052362,2411922.7,0,False,1,0,A,False,False,True,-5.832147937411092,NEUTRAL,35.15,2026-07-08,35.15,-5.547652916073953,PROMOTION_NEUTRAL,2026-07-09,0.0,0.0,-5.832147937411092,0.9957325746799528,-6.116642958748219,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
Plastics,塑膠類指數,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,1.2266928361138296,0.7669981119827751,,0.27089783281733715,0.7291021671826629,1.3532317839028403,135.0,-20.0,97.90915645277578,-0.2870917434724163,0.0,0,False,1,0,B,True,False,False,13.321884200196266,WINNER,285.32,2026-07-08,288.82,9.206426147773715,PROMOTION_NEUTRAL,2026-07-09,1.2266928361138296,1.2266928361138296,11.948618516723219,22.768506336126304,-7.378297901807351,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,False,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2352,佳世達,2026-06-24,2026-06-25,DAY1,A,RANGE_NORMAL,-0.326797385620925,-0.7864921097519795,0.04590614670141879,0.16666666666666863,0.33333333333333137,0.3674677795834526,,,82.84066330209085,4.485684947112489,22297848.5,0,False,0,-1,,False,False,True,12.418300653594772,WINNER,30.6,2026-07-08,30.5,8.196721311475418,PROMOTION_NEUTRAL,2026-07-09,-0.326797385620925,-0.326797385620925,12.786885245901637,19.016393442622935,-4.098360655737709,1,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,True,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
4306,炎洲,2026-06-25,2026-06-26,DAY1,A,RANGE_NORMAL,0.0,3.639586070859835,1.8099547511312264,0.5,0.5,0.8259680587035009,24.0,15.0,90.1946647440519,2.0908435472242246,9253800.0,0,True,1,0,A,False,False,False,-2.515723270440251,NEUTRAL,15.9,2026-07-09,15.9,-7.232704402515722,PROMOTION_LOSER,2026-07-13,0.0,0.0,-2.515723270440251,5.974842767295607,-7.547169811320764,1,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1709,和益,2026-06-25,2026-06-26,DAY1,A,RANGE_NORMAL,-1.635514018691575,2.00407205216826,0.1744407324396513,0.10000000000000142,0.6000000000000014,0.7284904055814186,45.0,-4.0,81.61499639509734,-2.45133381398702,12366390.85,0,True,1,0,A,False,False,False,14.018691588785035,WINNER,21.4,2026-07-09,21.05,27.315914489311165,PROMOTION_WINNER,2026-07-13,-1.635514018691575,-1.635514018691575,15.914489311163882,27.315914489311165,0.23752969121140222,1,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,False,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
5880,合庫金,2026-06-25,2026-06-26,DAY1,A,RANGE_NORMAL,-1.5936254980079778,2.045960572851857,-0.9847974919196867,0.0,0.28571428571428864,0.6030606840374523,44.0,0.0,84.28262436914203,2.6676279740446915,41105665.899999976,0,True,1,0,A,False,False,True,0.1992031872509736,NEUTRAL,25.1,2026-07-09,24.7,2.0242914979757165,PROMOTION_NEUTRAL,2026-07-13,-1.5936254980079778,-1.5936254980079778,1.8218623481781382,2.429149797570851,-1.2145748987854255,1,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
8464,億豐,2026-06-25,2026-06-26,DAY1,A,RANGE_NORMAL,-1.406469760900142,2.233116309959693,0.10868175425137183,0.8571428571428571,0.14285714285714285,1.0194326654161432,71.0,-26.0,88.9689978370584,-0.14419610670512384,-2036054.5,0,True,1,0,A,False,False,False,1.265822784810133,NEUTRAL,355.5,2026-07-09,350.5,4.992867332382311,PROMOTION_NEUTRAL,2026-07-13,-1.406469760900142,-1.406469760900142,2.710413694721825,8.559201141226813,-2.1398002853067033,1,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,True,True,False,True,False,True,True,False,False,True,False,KEEP_RESERVE_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1776,展宇,2026-06-25,2026-06-26,DAY1,A,RANGE_NORMAL,-0.5012531328320691,3.138332938027766,1.3087016182991573,0.23529411764706176,0.5882352941176461,1.3199409926684254,35.0,18.0,85.0757029560202,4.974765681326616,-138950.00000000023,0,True,1,0,A,True,False,False,-2.0050125313283096,NEUTRAL,19.95,2026-07-09,19.85,-4.282115869017645,PROMOTION_NEUTRAL,2026-07-13,-0.5012531328320691,-0.5012531328320691,-1.5113350125944613,7.808564231738013,-4.785894206549135,1,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1725,元禎,2026-06-25,2026-06-26,DAY1,A,RANGE_NORMAL,-1.2838801711840153,2.3557058996758196,0.5260745799472111,0.0,0.8125000000000019,0.7540046260691174,113.0,-56.0,88.39221341023793,2.018745493871677,-2283600.0,0,True,1,0,A,False,False,False,-9.843081312410828,LOSER,35.05,2026-07-09,34.6,-12.71676300578035,PROMOTION_LOSER,2026-07-13,-1.2838801711840153,-1.2838801711840153,-8.670520231213874,5.780346820809257,-13.150289017341043,1,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,LOCKED_EVALUATION,False,False,False,True,True,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
