stock_name,primary_sector,sub_sector,classification_confidence,source_combination,momentum_score,momentum_rank,market_excess_return_1d,market_excess_return_3d,market_excess_return_5d,market_down_day_outperformance_count_5d,market_down_day_outperformance_count_10d,market_down_days_5d,market_down_days_10d,rs_market_pct_day0,rs_market_pct_day_minus_3,rs_market_pct_day_minus_5,rs_slope_3d,rs_slope_5d,momentum_rank_change_1d,momentum_rank_change_3d,trend_efficiency_5d,trend_efficiency_10d,max_drawdown_prior_5d,max_drawdown_prior_10d,institution_buy_days_5d,institution_buy_days_10d,institution_flow_3d,institution_flow_previous_3d,institution_flow_acceleration,flow_support_on_market_down_days,return_1d,return_3d,return_5d,volume_ratio_1d_20d,production_market_regime,market_path_state,down_survival_ratio,institution_flow_persistence,down_survival_ratio_top120_percentile,down_survival_ratio_state_percentile,momentum_rank_change_3d_top120_percentile,momentum_rank_change_3d_state_percentile,trend_efficiency_10d_top120_percentile,trend_efficiency_10d_state_percentile,institution_flow_persistence_top120_percentile,institution_flow_persistence_state_percentile,primary_pocket_state,primary_pocket_strength_streak,sub_pocket_state,sub_pocket_strength_streak,pocket_state,down_survival_ratio_pocket_percentile,bundle_A,bundle_B,bundle_C,stock_id,evaluation_date,episode_start_date,episode_kind,missing_top120_sessions_before_entry,comparable_phase3e_cohort,dataset,entry_close,outcome,policy0,policy0_data_source,policy1,policy2,policy3,policy3_bundle_chosen_on_dataset_a,cohort_source,future_trade_date_1d,future_trade_date_3d,future_trade_date_5d,future_trade_date_10d,future_return_1d,future_return_3d,future_return_5d,future_return_10d,episode_outcome,mfe_10d,mae_10d,observed_mfe_to_date,observed_mae_to_date,barrier_outcome,available_forward_sessions,maturity_status,branch_r_eligible,branch_exclusion_state,outcome_maturity_status,branch_maturity_status,missing_required_feature,survival_threshold,survival_pass,market_threshold,market_gate_pass,r1_market_plus_survival_pass,r2_survival_only_pass,shadow_state,decision_date,feature_as_of_date,max_source_date,point_in_time_valid,predicate_trace
中信中國50,,,,A,67.8,106.0,-3.4644726895057265,-3.5959837039201137,1.8527848129287203,3,5,3,5,92.60057471264368,80.71942446043165,65.05415162454874,3.960383417404008,5.509284617618988,,,0.0066225165562912,0.2760180995475114,-3.974630021141645,-3.974630021141645,4,7,63812658.54000001,132578553.47,-68765894.92999999,0.8,-2.1240441801189447,1.4531043593130732,0.0868809730669051,0.7755297105057265,RISK_OFF,RISK_OFF,1.0,0.7,89.16666666666667,89.16666666666667,,,48.333333333333336,48.333333333333336,47.083333333333336,47.083333333333336,,,,,NO_POCKET,82.72727272727273,True,True,False,00752,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,23.04,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,0.868055555555558,0.08680555555555802,,,,,,0.998263888888884,-1.215277777777768,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
期街口道瓊銅,,,,A,73.6,54.0,0.2979565110930338,-0.0309502155910967,4.243779946056514,3,4,3,5,81.60919540229885,48.05755395683453,36.17328519855596,11.18388048182144,9.087182040748578,,,0.2916666666666668,0.3836477987421381,-2.9912023460410664,-2.9912023460410664,5,10,46695894.08,51219028.379999995,-4523134.299999997,1.0,1.6383850204798156,5.01813784764209,2.4778761061946986,1.667284626868213,RISK_OFF,RISK_OFF,0.8,1.0,59.166666666666664,59.166666666666664,,,73.33333333333333,73.33333333333333,93.33333333333331,93.33333333333331,,,,,NO_POCKET,42.72727272727273,False,False,False,00763U,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,34.74,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.028785261945896146,-2.763385146804842,,,,,,0.17271157167528806,-3.2527345998848656,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
中信特選金融,,,,A,74.6,49.0,-0.9587491200737874,-5.720510639817311,1.808169266742632,3,4,3,5,86.99712643678161,89.49640287769785,85.27075812274369,-0.8330921469720778,0.3452736628075854,,,0.0117647058823547,0.2000000000000015,-1.750000000000007,-1.750000000000007,5,9,14379113.72,8374629.080000001,6004484.639999998,1.0,0.3816793893129944,-0.6714225765841242,0.0422654268808164,0.285631523293988,RISK_OFF,RISK_OFF,0.8,0.9,59.166666666666664,59.166666666666664,,,30.833333333333336,30.833333333333336,80.83333333333333,80.83333333333333,,,,,NO_POCKET,42.72727272727273,False,False,False,00917,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,23.67,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,0.3802281368821214,1.225179552175737,,,,,,1.4786649767638327,-0.42247570764681885,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
復華S&P500成長,,,,A,69.8,84.0,-0.7576064234972257,-4.1257270290688375,0.7994284547817809,3,5,3,5,78.30459770114942,73.88489208633094,74.15162454873646,1.4732352049394943,0.8305946304825909,,,0.2580645161290321,0.1135135135135138,-2.34586466165414,-2.34586466165414,5,10,132874640.6,55787763.720000006,77086876.88,1.0,0.5828220858895561,0.9233610341643494,-0.9664753850800344,0.3707844164129892,RISK_OFF,RISK_OFF,1.0,1.0,89.16666666666667,89.16666666666667,,,17.5,17.5,93.33333333333331,93.33333333333331,,,,,NO_POCKET,82.72727272727273,True,True,True,00924,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,32.79,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.6404391582799707,-1.1893870082342217,,,,,,0.030497102775228768,-1.9518145776151297,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
凱基全球菁英55,,,,A,71.3,70.0,-0.6356516887133346,-3.669505879551682,2.4706806605352627,3,5,3,5,84.48275862068965,80.93525179856115,76.75090252707581,1.1825022740428324,1.5463712187227685,,,0.1874999999999995,0.5243902439024385,-1.513975155279501,-1.513975155279501,5,10,8996445.220000004,16066551.569999998,-7070106.349999994,1.0,0.7047768206734473,1.3795821836815048,0.7047768206734473,1.7750550969332486,RISK_OFF,RISK_OFF,1.0,1.0,89.16666666666667,89.16666666666667,,,85.0,85.0,93.33333333333331,93.33333333333331,,,,,NO_POCKET,82.72727272727273,True,True,True,00926,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,25.72,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,0.0,-0.27216174183515296,,,,,,0.5054432348367222,-1.3996889580093264,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
凱基美國非投等債,,,,A,69.5,88.0,-1.20400286136495,-4.775864019517351,1.834070165696855,2,4,3,5,75.07183908045977,78.41726618705036,66.7870036101083,-1.1151423688635305,1.6569670940702934,,,0.066666666666665,0.1304347826086936,-0.4771642808452658,-0.4771642808452658,4,8,77543448.56,-121297614.67,198841063.23,0.8,0.1364256480218317,0.2732240437158362,0.0681663258350395,0.941275997094428,RISK_OFF,RISK_OFF,0.8,0.8,59.166666666666664,59.166666666666664,,,18.333333333333332,18.333333333333332,65.41666666666667,65.41666666666667,,,,,NO_POCKET,42.72727272727273,False,False,False,00945B,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,14.68,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.2043596730245234,-0.27247956403269047,,,,,,0.0,-0.544959128065392,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
群益優選非投等債,,,,A,69.2,93.0,-1.238491710202272,-4.5373173365187425,2.587259076001436,3,5,3,5,76.36494252873563,79.64028776978417,68.95306859205776,-1.0917817470161804,1.4823747873355728,,,1.0,0.7333333333333191,0.0,-0.1029866117404854,5,8,274672248.87,545944467.8,-271272218.92999995,1.0,0.1019367991845099,0.5117707267144445,0.8213552361396204,0.9355191445165496,RISK_OFF,RISK_OFF,1.0,0.8,89.16666666666667,89.16666666666667,,,95.0,95.0,65.41666666666667,65.41666666666667,,,,,NO_POCKET,82.72727272727273,True,False,False,00953B,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,9.82,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.3054989816700715,0.0,,,,,,0.10183299389001643,-0.5091649694501044,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
中信日經高股息,,,,A,69.5,90.0,-0.785313521282105,-2.210483034847144,1.216884232018678,2,4,3,5,83.47701149425288,72.3021582733813,74.58483754512635,3.724951073623861,1.778434789825306,,,0.0909090909090913,0.0666666666666668,-3.294117647058825,-3.294117647058825,5,8,3869868.35,2476815.93,1393052.42,0.8,0.5551149881046769,2.838605028386043,-0.5490196078431375,0.9027770442623414,RISK_OFF,RISK_OFF,0.8,0.8,59.166666666666664,59.166666666666664,,,9.166666666666666,9.166666666666666,65.41666666666667,65.41666666666667,,,,,NO_POCKET,42.72727272727273,False,False,False,00956,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,12.68,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.07886435331230235,2.208201892744488,,,,,,2.208201892744488,-0.7886435331230235,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
野村全球航運龍頭,,,,A,77.4,28.0,0.598629662358352,-2.370516634661768,3.1992004220007253,1,3,3,5,86.63793103448276,81.65467625899281,53.28519855595667,1.661084925163318,6.670546495705217,,,0.2407407407407377,0.4999999999999977,-2.0396912899669273,-2.0396912899669273,5,10,24039615.05,37226322.36,-13186707.31,1.0,1.9390581717451336,2.678571428571419,1.43329658213891,1.564883422077373,RISK_OFF,RISK_OFF,0.6,1.0,29.166666666666668,29.166666666666668,,,82.5,82.5,93.33333333333331,93.33333333333331,,,,,NO_POCKET,14.545454545454543,False,False,False,00960,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,18.4,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.7608695652173703,1.0326086956521818,,,,,,1.1956521739130643,-1.3586956521739135,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 29.166666666666668, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 29.166666666666668, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
FT臺灣永續高息,,,,A,65.8,117.0,-0.0634931542391248,-2.2127833630711136,1.2953156045676928,2,4,3,5,65.22988505747126,55.03597122302158,47.43682310469314,3.397971278149894,3.558612390555625,,,0.0789473684210533,0.0576923076923081,-3.2156862745098103,-3.2156862745098103,2,2,19684988.73,-480983600.15,500668588.88,0.0,1.276935355147657,2.836304700162074,-0.4705882352941226,0.7422686603118774,RISK_OFF,RISK_OFF,0.8,0.2,59.166666666666664,59.166666666666664,,,5.0,5.0,2.083333333333333,2.083333333333333,,,,,NO_POCKET,42.72727272727273,False,False,False,00961,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,12.69,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,0.07880220646176994,0.7092198581560183,,,,,,0.8668242710796026,-0.31520882584711307,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
野村日本動能高息,,,,A,70.0,82.0,-0.6115655356258465,-1.9147597050242384,3.833850664086347,3,4,3,5,90.44540229885058,86.83453237410072,72.70758122743682,1.2036233082499546,3.5475642142827524,,,0.3962264150943403,0.2777777777777771,-1.5670910871694477,-1.6312407315867583,5,9,2929867.3799999994,1886826.22,1043041.1599999992,1.0,0.7288629737609353,3.1343283582089487,2.0679468242245314,0.4604946232337311,RISK_OFF,RISK_OFF,0.8,0.9,59.166666666666664,59.166666666666664,,,49.166666666666664,49.166666666666664,80.83333333333333,80.83333333333333,,,,,NO_POCKET,42.72727272727273,False,False,False,00972,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,20.73,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.1929570670525793,2.1225277375783946,,,,,,2.2672455378678125,-0.4823926676314594,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
玉山全球藍籌100,,,,A,69.4,91.0,-0.8120903729794904,-4.617226259010532,2.24598065215178,3,5,3,5,84.1235632183908,79.56834532374101,69.81949458483754,1.518405964883262,2.8608137267106515,,,0.1515151515151528,0.2871287128712868,-1.186521120075934,-1.186521120075934,5,9,5627276.57,3472159.09,2155117.4800000004,1.0,0.5283381364072914,0.4318618042226552,0.4800768122899645,0.9056633196739065,RISK_OFF,RISK_OFF,1.0,0.9,89.16666666666667,89.16666666666667,,,52.5,52.5,80.83333333333333,80.83333333333333,,,,,NO_POCKET,82.72727272727273,True,True,True,009810,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,20.93,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.382226469182978,-0.0955566172957445,,,,,,0.0,-1.5766841853798286,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
統一美國50,,,,A,66.6,112.0,-1.036014506342653,-4.284562069349396,1.6143886883466685,3,5,3,5,83.33333333333333,78.48920863309353,74.29602888086643,1.6147082334132676,1.80746089049338,,,0.0434782608695642,0.2615384615384613,-1.8018018018018056,-1.8018018018018056,5,10,14758056.990000002,42534875.16,-27776818.16999999,1.0,0.3044140030441289,0.7645259938837912,-0.1515151515151469,0.8476504737479704,RISK_OFF,RISK_OFF,1.0,1.0,89.16666666666667,89.16666666666667,,,43.333333333333336,43.333333333333336,93.33333333333331,93.33333333333331,,,,,NO_POCKET,82.72727272727273,True,True,True,009811,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,13.18,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.531107738998482,-0.9104704097116834,,,,,,0.07587253414262918,-2.2761760242792084,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
貝萊德標普卓越50,,,,A,65.9,116.0,-0.7143104414082391,-4.242636450329962,1.5884415505982852,3,5,3,5,81.9683908045977,74.1726618705036,68.66425992779783,2.5985763113647,2.6608261753599747,,,0.0555555555555544,0.2542372881355946,-1.6740088105726805,-1.6740088105726805,5,10,25115482.18,47682749.370000005,-22567267.190000005,1.0,0.6261180679785427,0.8064516129032251,-0.1774622892635302,0.3405004490892467,RISK_OFF,RISK_OFF,1.0,1.0,89.16666666666667,89.16666666666667,,,42.5,42.5,93.33333333333331,93.33333333333331,,,,,NO_POCKET,82.72727272727273,True,True,True,009813,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,11.25,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.7111111111111068,-1.244444444444448,,,,,,-0.0888888888888828,-2.1333333333333315,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,True,90.0,False,False,True,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 89.16666666666667, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": true}]"
國泰日本不動產,,,,A,69.8,85.0,-1.6651038340620985,-4.062245957970001,2.3117553682461045,2,4,3,5,89.51149425287356,88.77697841726619,78.05054151624549,0.2448386118691227,2.292190547325615,,,0.1612903225806481,0.1071428571428579,-1.091703056768556,-1.3114754098360717,5,10,17802650.16,34753010.019999996,-16950359.859999996,1.0,-0.3246753246753164,0.986842105263186,0.5458515283842891,0.6710890616556304,RISK_OFF,RISK_OFF,0.8,1.0,59.166666666666664,59.166666666666664,,,16.666666666666664,16.666666666666664,93.33333333333331,93.33333333333331,,,,,NO_POCKET,42.72727272727273,False,False,False,009817,2026-07-22,2026-07-22,WINDOW_FIRST_SEEN,,True,C,9.21,,1.0,RECONSTRUCTED_TOP120_FIRST_SEEN_PROXY,0.0,0.0,0.0,bundle_A,EXISTING_PENDING,2026-07-23,2026-07-27,,,-0.6514657980456029,0.9771986970684043,,,,,,1.1943539630836053,-0.9771986970684265,,3,PENDING_DAY10,True,ELIGIBLE_WEAK_MARKET,PENDING_DAY10,PENDING_DAY10,False,70.0,False,90.0,False,False,False,FILTERED_BY_RISK_CONTROL_SHADOW,2026-07-22,2026-07-22,2026-07-22,True,"[{""predicate"": ""BRANCH_R_MARKET_STATE"", ""feature"": ""market_path_state"", ""raw"": ""RISK_OFF"", ""pass"": true}, {""predicate"": ""MARKET_PUBLISHING"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 90.0, ""pass"": false}, {""predicate"": ""SURVIVAL_BUNDLE_A"", ""feature"": ""down_survival_ratio_top120_percentile"", ""raw"": 59.166666666666664, ""comparison"": "">="", ""threshold"": 70.0, ""pass"": false}]"
