stock_id,stock_name,episode_start_date,entry_date,entry_close,action_date,feature_as_of_date,current_close_as_of_action_date,current_return_as_of_action_date,MFE_as_of_action_date,MAE_as_of_action_date,days_since_entry,current_top120_status,days_outside_top120,days_since_reentry,momentum_rank_as_of_action_date,momentum_rank_change_1d,momentum_rank_change_3d,rs_slope_3d,rs_slope_5d,institution_flow_acceleration,pocket_activity,pocket_durability,market_path_state,lifecycle_state,informational_state,watchlist_action_shadow,action_reasons,evidence_family_count,persistent_evidence_families,state_evidence,previous_lifecycle_state,state_transition,max_source_date,point_in_time_valid,formal_watch_on_action_date,watch_history_source,rank_source,pocket_source_date,market_source_date,data_status,episode_return_10d,episode_outcome_from_entry,episode_maturity_date,barrier_outcome,winner_hit_date,loser_hit_date,barrier_hit_date,forward_return_10d_from_action_date,forward_outcome_from_action_date,forward_maturity_date,forward_barrier_outcome_from_action_date,requested_end_date,price_available_through,formal_watch_available_through,requested_2026_07_28_status
3231,緯創,2026-07-23,2026-07-23,173.5,2026-07-23,2026-07-23,173.5,0.0,0.0,0.0,0,True,0,,6.0,33.0,175.0,,,17670029707.0,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 175, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 17670029707.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 5.736844523124973, ""excess_3d"": 15.249558282297127}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3231,緯創,2026-07-23,2026-07-23,173.5,2026-07-24,2026-07-24,179.0,3.170028818443793,6.051873198847257,-0.2881844380403509,1,True,0,,4.0,2.0,132.0,,,24013927870.0,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 132, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 24013927870.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 5.836580437021032, ""excess_3d"": 21.03922983958875}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3231,緯創,2026-07-23,2026-07-23,173.5,2026-07-27,2026-07-27,177.0,2.0172910662824117,6.051873198847257,-3.458213256484155,2,True,0,,,,,5.02873563218391,,16937185175.0,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 5.02873563218391, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 16937185175.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.0700155479186235, ""excess_3d"": 10.585098683794204}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> REACCELERATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3605,宏致,2026-07-23,2026-07-23,94.5,2026-07-23,2026-07-23,94.5,0.0,0.0,0.0,0,True,0,,44.0,,,,,463912335.5,ACTIVE,FRAGILE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 463912335.5, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.7760581480198434, ""excess_3d"": 17.390509937349385}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3605,宏致,2026-07-23,2026-07-23,94.5,2026-07-24,2026-07-24,91.0,-3.703703703703709,0.6349206349206327,-4.973544973544975,1,True,0,,52.0,-8.0,,,,239098658.79999995,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 239098658.79999995, ""buy_days_5d"": 3}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.0371520851264693, ""excess_3d"": 9.126693581286972}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
3605,宏致,2026-07-23,2026-07-23,94.5,2026-07-27,2026-07-27,91.0,-3.703703703703709,0.6349206349206327,-5.185185185185192,2,True,0,,,,,,,-697918807.9999999,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,WARNING_SHADOW,"[""Institution Flow"", ""Pocket Durability""]",2,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -697918807.9999999, ""buy_days_5d"": 2}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": true}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.047302887835565244, ""excess_3d"": 0.7186142430877229}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> DETERIORATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
4770,上品,2026-07-23,2026-07-23,229.5,2026-07-23,2026-07-23,229.5,0.0,0.0,0.0,0,True,0,,23.0,,88.0,3.078064099699612,,68034276.0,LOW_ACTIVITY,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 88, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 3.078064099699612, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 68034276.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 0.8232824754165868, ""excess_3d"": -1.3381832444687936}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
4770,上品,2026-07-23,2026-07-23,229.5,2026-07-24,2026-07-24,227.5,-0.8714596949891074,0.8714596949890963,-1.9607843137254943,1,False,1,,,,,,,147135128.0,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 147135128.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.7950919235881324, ""excess_3d"": 4.481391542620017}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> HEALTHY_PULLBACK,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
4770,上品,2026-07-23,2026-07-23,229.5,2026-07-27,2026-07-27,223.0,-2.8322440087146017,0.8714596949890963,-3.703703703703709,2,,1,,,,,,,-75785375.0,ACTIVE,FRAGILE,RISK_OFF,HEALTHY_PULLBACK,HEALTHY_PULLBACK,KEEP_SHADOW,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 1}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -75785375.0, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.9307190901864169, ""excess_3d"": 0.6802474374795309}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",HEALTHY_PULLBACK,HEALTHY_PULLBACK -> HEALTHY_PULLBACK,2026-07-27,True,False,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6277,宏正,2026-07-23,2026-07-23,77.4,2026-07-23,2026-07-23,77.4,0.0,0.0,0.0,0,True,0,,2.0,39.0,,,3.961535922634519,19381927.0,ACTIVE,FRAGILE,RISK_OFF,NEW_DISCOVERY,RESERVE,WARNING_SHADOW,"[""Market-relative Performance"", ""Pocket Durability""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": 3.961535922634519}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 19381927.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -1.3313486077859205, ""excess_3d"": -3.814259799492703}, ""threshold"": ""both <0"", ""weak"": true}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6277,宏正,2026-07-23,2026-07-23,77.4,2026-07-24,2026-07-24,78.0,0.7751937984496138,2.3255813953488413,0.0,1,True,0,,10.0,-8.0,8.0,-0.4097679161375775,-0.0843669891672846,-15463843.0,HIGH_ACTIVITY,DURABLE,RISK_OFF,CONTINUATION,HOLD_STRONG,KEEP_SHADOW,"[""Relative Strength Path""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 8, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.4097679161375775, ""rs_slope_5d"": -0.0843669891672846}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": true}, ""Institution Flow"": {""raw"": {""acceleration"": -15463843.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 3.4417454170268535, ""excess_3d"": -0.3325558942782525}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",NEW_DISCOVERY,NEW_DISCOVERY -> CONTINUATION,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6277,宏正,2026-07-23,2026-07-23,77.4,2026-07-27,2026-07-27,78.9,1.9379844961240345,2.454780361757103,-0.25839793281654533,2,True,0,,,,,0.7662835249042151,,40268292.99999999,HIGH_ACTIVITY,DURABLE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 0.7662835249042151, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 40268292.99999999, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.2011490416817372, ""excess_3d"": 3.2960245175423397}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",CONTINUATION,CONTINUATION -> REACCELERATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,NO_BARRIER_HIT,,,,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6505,台塑化,2026-07-23,2026-07-23,93.2,2026-07-23,2026-07-23,93.2,0.0,0.0,0.0,0,True,0,,5.0,16.0,15.0,0.1681417210761064,0.15790157684976408,-315040358.2999997,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 15, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 0.1681417210761064, ""rs_slope_5d"": 0.15790157684976408}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -315040358.2999997, ""buy_days_5d"": 5}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 9.462375462335682, ""excess_3d"": 14.292154885869323}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-24,2026-07-24,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6505,台塑化,2026-07-23,2026-07-23,93.2,2026-07-24,2026-07-24,85.8,-7.939914163090133,5.04291845493563,-9.120171673819744,1,True,0,,30.0,-25.0,-28.0,-0.024083785462603185,0.08643430083519377,-607753278.8999996,ACTIVE,FRAGILE,RISK_OFF,DETERIORATING,DETERIORATING,RISK_BREACHED,"[""Momentum Rank"", ""Pocket Durability""]",2,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": -28, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": true}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": -0.024083785462603185, ""rs_slope_5d"": 0.08643430083519377}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -607753278.8999996, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -5.273362544512894, ""excess_3d"": 1.7751724429582838}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> DETERIORATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-24,2026-07-24,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6579,研揚,2026-07-23,2026-07-23,183.5,2026-07-23,2026-07-23,183.5,0.0,0.0,0.0,0,True,0,,9.0,6.0,217.0,,,106998407.5,ACTIVE,DURABLE,RISK_OFF,NEW_DISCOVERY,HOLD_STRONG,KEEP_SHADOW,[],0,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 217, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": NaN, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 106998407.5, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 9.8244011172538, ""excess_3d"": 17.49799735345676}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""DURABLE"", ""threshold"": ""FRAGILE"", ""weak"": false}}",,NONE -> NEW_DISCOVERY,2026-07-23,True,True,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-23,2026-07-23,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6579,研揚,2026-07-23,2026-07-23,183.5,2026-07-24,2026-07-24,180.5,-1.6348773841961872,1.6348773841961872,-3.542234332425065,1,True,0,,35.0,-26.0,63.0,12.432833380057936,,64836705.5,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,KEEP_SHADOW,"[""Pocket Durability""]",1,[],"{""Momentum Rank"": {""raw"": {""rank_change_3d"": 63, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 12.432833380057936, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": 64836705.5, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": 1.0316742343810525, ""excess_3d"": 11.7043418848364}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",NEW_DISCOVERY,NEW_DISCOVERY -> REACCELERATING,2026-07-24,True,False,PRODUCTION_SIGNAL_SNAPSHOT,FROZEN_TOP120_RAW_UNION,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,HIT_LOSER_FIRST,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
6579,研揚,2026-07-23,2026-07-23,183.5,2026-07-27,2026-07-27,169.5,-7.629427792915533,1.6348773841961872,-9.809264305177113,2,True,0,,,,,2.801724137931037,,-39348293.0,ACTIVE,FRAGILE,RISK_OFF,REACCELERATING,REACCELERATING,RISK_BREACHED,"[""Pocket Durability""]",1,"[""Pocket Durability""]","{""Momentum Rank"": {""raw"": {""rank_change_3d"": NaN, ""days_outside_top120"": 0}, ""threshold"": ""rank_change_3d<0 OR outside>=2"", ""weak"": false}, ""Relative Strength Path"": {""raw"": {""rs_slope_3d"": 2.801724137931037, ""rs_slope_5d"": NaN}, ""threshold"": ""slope3<0 AND (slope5<0 OR unavailable)"", ""weak"": false}, ""Institution Flow"": {""raw"": {""acceleration"": -39348293.0, ""buy_days_5d"": 4}, ""threshold"": ""acceleration<0 AND buy_days_5d<=2"", ""weak"": false}, ""Market-relative Performance"": {""raw"": {""excess_1d"": -6.046879937649196, ""excess_3d"": 4.155275403525471}, ""threshold"": ""both <0"", ""weak"": false}, ""Pocket Durability"": {""raw"": ""FRAGILE"", ""threshold"": ""FRAGILE"", ""weak"": true}}",REACCELERATING,REACCELERATING -> REACCELERATING,2026-07-27,True,True,PRODUCTION_SIGNAL_SNAPSHOT,UNAVAILABLE_NOT_IMPUTED,2026-07-24,2026-07-24,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,,HIT_LOSER_FIRST,,2026-07-27,2026-07-27,,,,NO_BARRIER_HIT,2026-07-28,2026-07-27,2026-07-27,UNAVAILABLE_NOT_FABRICATED
