evaluation_date,cluster,activity_sector_excess_return_3d,activity_sector_excess_return_5d,activity_top120_count,activity_rank_improving_count,activity_volume_expansion_breadth,activity_institution_buy_breadth,activity_leader_strength,activity_evidence_count,activity_high_evidence_count,pocket_activity,activity_threshold_source,activity_thresholds
2026-05-28,AI,-5.088144670945083,-3.959217177128238,0,0,21.428571428571427,14.285714285714285,23.361823361823355,3,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-05-29,AI,-4.4486819212846695,-5.974218263795928,4,0,21.428571428571427,57.14285714285714,13.989637305699487,5,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-01,AI,3.40960625455331,-5.573650439312072,2,0,42.857142857142854,57.14285714285714,7.858243451463776,5,2,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-02,AI,0.3348560587387528,-7.303632586687048,1,0,42.857142857142854,35.714285714285715,8.924485125858128,4,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-03,AI,-4.324062281724627,-5.691627605398053,2,1,35.714285714285715,28.57142857142857,18.764845605700707,4,2,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-04,AI,-2.75427933745902,-0.861539840989467,0,0,28.57142857142857,28.57142857142857,12.996389891696758,4,1,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-05,AI,-1.8735761228065195,-1.9094414713012653,0,0,21.428571428571427,14.285714285714285,11.145510835913308,3,0,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-08,AI,-0.7794618511643874,-5.108954259994226,0,0,21.428571428571427,28.57142857142857,0.4405286343612369,3,0,ACTIVE,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-09,AI,-2.6860258101457974,-3.4006457121610434,0,0,7.142857142857142,28.57142857142857,3.8277511961722466,1,0,LOW_ACTIVITY,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
2026-06-10,AI,-2.697473273673989,-2.5934369793045855,0,0,7.142857142857142,35.714285714285715,2.4774774774774855,1,0,LOW_ACTIVITY,Dataset A distribution; outcome-blind,"{""activity_sector_excess_return_3d"": -1.3650675253893185, ""activity_sector_excess_return_5d"": -1.8270934023111836, ""activity_top120_count"": 1.0, ""activity_rank_improving_count"": 0.0, ""activity_volume_expansion_breadth"": 13.752488387524883, ""activity_institution_buy_breadth"": 47.72256728778468, ""activity_leader_strength"": 11.10260225217341}"
